fipstate,fipscty,naics,empflag,emp,est
53,067,48----,,860,116
53,067,481///,B,0,2
53,067,4812//,B,0,2
53,067,48121/,B,0,2
53,067,481219,B,0,2
53,067,484///,,440,69
53,067,4841//,,216,24
53,067,48411/,,111,8
53,067,484110,,111,8
53,067,48412/,,105,16
53,067,484121,B,0,14
53,067,484122,A,0,2
53,067,4842//,,224,45
53,067,48421/,,90,10
53,067,484210,,90,10
53,067,48422/,,97,22
53,067,484220,,97,22
53,067,48423/,,37,13
53,067,484230,,37,13
53,067,485///,,117,7
53,067,4851//,A,0,1
53,067,48511/,A,0,1
53,067,485113,A,0,1
53,067,4853//,A,0,3
53,067,48531/,A,0,1
53,067,485310,A,0,1
53,067,48532/,A,0,2
53,067,485320,A,0,2
53,067,4854//,B,0,2
53,067,48541/,B,0,2
53,067,485410,B,0,2
53,067,4859//,B,0,1
53,067,48599/,B,0,1
53,067,485999,B,0,1
53,067,487///,A,0,1
53,067,4872//,A,0,1
53,067,48721/,A,0,1
53,067,487210,A,0,1
53,067,488///,,67,19
53,067,4881//,B,0,8
53,067,48811/,A,0,3
53,067,488111,A,0,1
53,067,488119,A,0,2
53,067,48819/,B,0,5
53,067,488190,B,0,5
53,067,4882//,A,0,1
53,067,48821/,A,0,1
53,067,488210,A,0,1
53,067,4883//,A,0,4
53,067,48831/,A,0,1
53,067,488310,A,0,1
53,067,48832/,A,0,1
53,067,488320,A,0,1
53,067,48833/,A,0,1
53,067,488330,A,0,1
53,067,48839/,A,0,1
53,067,488390,A,0,1
53,067,4884//,A,0,3
53,067,48841/,A,0,3
53,067,488410,A,0,3
53,067,4885//,,1,3
53,067,48851/,,1,3
53,067,488510,,1,3
53,067,492///,,145,14
53,067,4921//,,122,8
53,067,49211/,,122,8
53,067,492110,,122,8
53,067,4922//,,23,6
53,067,49221/,,23,6
53,067,492210,,23,6
53,067,493///,B,0,4
53,067,4931//,B,0,4
53,067,49311/,B,0,2
53,067,493110,B,0,2
53,067,49319/,A,0,2
53,067,493190,A,0,2
53,067,51----,,1395,79
53,067,511///,,406,17
53,067,5111//,E,0,13
53,067,51111/,E,0,3
53,067,511110,E,0,3
53,067,51112/,A,0,2
53,067,511120,A,0,2
53,067,51113/,A,0,4
53,067,511130,A,0,4
53,067,51114/,B,0,1
53,067,511140,B,0,1
53,067,51119/,,58,3
53,067,511199,,58,3
53,067,5112//,B,0,4
53,067,51121/,B,0,4
53,067,511210,B,0,4
53,067,512///,,118,13
53,067,5121//,C,0,11
53,067,51211/,,28,5
53,067,512110,,28,5
53,067,51213/,B,0,4
53,067,512131,B,0,4
53,067,51219/,A,0,2
53,067,512191,A,0,2
53,067,5122//,A,0,2
53,067,51223/,A,0,1
53,067,512230,A,0,1
53,067,51224/,A,0,1
53,067,512240,A,0,1
53,067,513///,,751,37
53,067,5131//,B,0,4
53,067,51311/,B,0,2
53,067,513112,B,0,2
53,067,51312/,B,0,2
53,067,513120,B,0,2
53,067,5132//,C,0,4
53,067,51322/,C,0,4
53,067,513220,C,0,4
53,067,5133//,,497,29
53,067,51331/,,447,17
53,067,513310,,447,17
53,067,51332/,B,0,5
53,067,513321,A,0,1
53,067,513322,A,0,4
53,067,51333/,A,0,5
53,067,513330,A,0,5
53,067,51334/,A,0,1
53,067,513340,A,0,1
53,067,51339/,A,0,1
53,067,513390,A,0,1
53,067,514///,,120,12
53,067,5141//,,85,8
53,067,51419/,,85,8
53,067,514191,B,0,7
53,067,514199,A,0,1
53,067,5142//,,35,4
53,067,51421/,,35,4
53,067,514210,,35,4
53,067,52----,,2502,269
53,067,522///,,1440,122
53,067,5221//,,1105,76
53,067,52211/,,344,32
53,067,522110,,344,32
53,067,52212/,,271,26
53,067,522120,,271,26
53,067,52213/,,490,18
53,067,522130,,490,18
53,067,5222//,,194,27
53,067,52222/,,23,4
53,067,522220,,23,4
53,067,52229/,,171,23
53,067,522291,,19,5
53,067,522292,,110,13
53,067,522298,,42,5
53,067,5223//,,141,19
53,067,52231/,B,0,7
53,067,522310,B,0,7
53,067,52232/,B,0,1
53,067,522320,B,0,1
53,067,52239/,,81,11
53,067,522390,,81,11
53,067,523///,C,0,42
53,067,5231//,,123,24
53,067,52311/,A,0,2
53,067,523110,A,0,2
53,067,52312/,,119,21
53,067,523120,,119,21
53,067,52314/,A,0,1
53,067,523140,A,0,1
53,067,5239//,B,0,18
53,067,52391/,A,0,1
53,067,523910,A,0,1
53,067,52392/,B,0,5
53,067,523920,B,0,5
53,067,52393/,,19,10
53,067,523930,,19,10
53,067,52399/,A,0,2
53,067,523991,A,0,2
53,067,524///,F,0,104
53,067,5241//,C,0,19
53,067,52411/,A,0,3
53,067,524113,A,0,2
53,067,524114,A,0,1
53,067,52412/,,150,16
53,067,524126,B,0,12
53,067,524127,C,0,4
53,067,5242//,,705,85
53,067,52421/,,271,76
53,067,524210,,271,76
53,067,52429/,,434,9
53,067,524291,A,0,1
53,067,524292,,423,5
53,067,524298,A,0,3
53,067,525///,A,0,1
53,067,5259//,A,0,1
53,067,52593/,A,0,1
53,067,525930,A,0,1
53,067,53----,,1000,205
53,067,531///,,708,163
53,067,5311//,,418,89
53,067,53111/,,236,41
53,067,531110,,236,41
53,067,53112/,,113,21
53,067,531120,,113,21
53,067,53113/,,36,12
53,067,531130,,36,12
53,067,53119/,,33,15
53,067,531190,,33,15
53,067,5312//,,109,34
53,067,53121/,,109,34
53,067,531210,,109,34
53,067,5313//,,181,40
53,067,53131/,,143,21
53,067,531311,,103,17
53,067,531312,,40,4
53,067,53132/,,19,10
53,067,531320,,19,10
53,067,53139/,,19,9
53,067,531390,,19,9
53,067,532///,,292,42
53,067,5321//,,17,4
53,067,53211/,A,0,1
53,067,532112,A,0,1
53,067,53212/,A,0,3
53,067,532120,A,0,3
53,067,5322//,,185,28
53,067,53221/,A,0,2
53,067,532210,A,0,2
53,067,53222/,A,0,3
53,067,532220,A,0,3
53,067,53223/,,143,19
53,067,532230,,143,19
53,067,53229/,,24,4
53,067,532291,A,0,1
53,067,532292,A,0,1
53,067,532299,A,0,2
53,067,5323//,,66,7
53,067,53231/,,66,7
53,067,532310,,66,7
53,067,5324//,,24,3
53,067,53241/,,24,3
53,067,532412,,24,3
53,067,54----,,3236,479
53,067,541///,,3236,479
53,067,5411//,,484,117
53,067,54111/,,417,109
53,067,541110,,417,109
53,067,54119/,,67,8
53,067,541191,B,0,5
53,067,541199,B,0,3
53,067,5412//,,311,63
53,067,54121/,,311,63
53,067,541211,,138,21
53,067,541213,,101,14
53,067,541219,,72,28
53,067,5413//,,619,72
53,067,54131/,,106,11
53,067,541310,,106,11
53,067,54132/,,27,8
53,067,541320,,27,8
53,067,54133/,,446,43
53,067,541330,,446,43
53,067,54135/,A,0,1
53,067,541350,A,0,1
53,067,54137/,B,0,8
53,067,541370,B,0,8
53,067,54138/,A,0,1
53,067,541380,A,0,1
53,067,5414//,B,0,15
53,067,54141/,,15,5
53,067,541410,,15,5
53,067,54143/,B,0,10
53,067,541430,B,0,10
53,067,5415//,,1256,60
53,067,54151/,,1256,60
53,067,541511,,201,26
53,067,541512,,1023,22
53,067,541519,,32,12
53,067,5416//,,181,65
53,067,54161/,,116,43
53,067,541611,,94,25
53,067,541612,,8,9
53,067,541613,,8,6
53,067,541614,A,0,1
53,067,541618,A,0,2
53,067,54162/,,54,11
53,067,541620,,54,11
53,067,54169/,,11,11
53,067,541690,,11,11
53,067,5417//,B,0,7
53,067,54171/,B,0,6
53,067,541710,B,0,6
53,067,54172/,A,0,1
53,067,541720,A,0,1
53,067,5418//,B,0,23
53,067,54181/,A,0,4
53,067,541810,A,0,4
53,067,54182/,B,0,15
53,067,541820,B,0,15
53,067,54183/,A,0,1
53,067,541830,A,0,1
53,067,54186/,A,0,2
53,067,541860,A,0,2
53,067,54189/,A,0,1
53,067,541890,A,0,1
53,067,5419//,,261,57
53,067,54191/,A,0,2
53,067,541910,A,0,2
53,067,54192/,,38,14
53,067,541921,B,0,12
53,067,541922,A,0,2
53,067,54193/,A,0,2
53,067,541930,A,0,2
53,067,54194/,,190,24
53,067,541940,,190,24
53,067,54199/,,22,15
53,067,541990,,22,15
53,067,55----,,190,16
53,067,551///,,190,16
53,067,5511//,,190,16
53,067,55111/,,190,16
53,067,551112,A,0,2
53,067,551114,C,0,14
53,067,56----,,2321,246
53,067,561///,,2199,237
53,067,5611//,B,0,11
53,067,56111/,B,0,11
53,067,561110,B,0,11
53,067,5612//,A,0,1
53,067,56121/,A,0,1
53,067,561210,A,0,1
53,067,5613//,,661,15
53,067,56131/,C,0,5
53,067,561310,C,0,5
53,067,56132/,,543,8
53,067,561320,,543,8
53,067,56133/,A,0,2
53,067,561330,A,0,2
53,067,5614//,,418,27
53,067,56141/,,13,4
53,067,561410,,13,4
53,067,56142/,E,0,4
53,067,561421,A,0,1
53,067,561422,E,0,3
53,067,56143/,,66,11
53,067,561431,,17,5
53,067,561439,,49,6
53,067,56144/,A,0,3
53,067,561440,A,0,3
53,067,56149/,,36,5
53,067,561492,A,0,2
53,067,561499,A,0,3
53,067,5615//,,95,20
53,067,56151/,,68,17
53,067,561510,,68,17
53,067,56152/,A,0,1
53,067,561520,A,0,1
53,067,56159/,A,0,2
53,067,561599,A,0,2
53,067,5616//,,152,13
53,067,56161/,,46,8
53,067,561611,,5,4
53,067,561612,B,0,3
53,067,561613,A,0,1
53,067,56162/,,106,5
53,067,561621,B,0,2
53,067,561622,A,0,3
53,067,5617//,,716,126
53,067,56171/,,51,9
53,067,561710,,51,9
53,067,56172/,,383,48
53,067,561720,,383,48
53,067,56173/,,259,58
53,067,561730,,259,58
53,067,56174/,,18,7
53,067,561740,,18,7
53,067,56179/,,5,4
53,067,561790,,5,4
53,067,5619//,,110,24
53,067,56192/,,5,5
53,067,561920,,5,5
53,067,56199/,,105,19
53,067,561990,,105,19
53,067,562///,,122,9
53,067,5621//,B,0,2
53,067,56211/,B,0,2
53,067,562111,B,0,2
53,067,5622//,A,0,1
53,067,56221/,A,0,1
53,067,562211,A,0,1
53,067,5629//,B,0,6
53,067,56299/,B,0,6
53,067,562991,B,0,6
53,067,61----,,962,59
53,067,611///,,962,59
53,067,6111//,,267,13
53,067,61111/,,267,13
53,067,611110,,267,13
53,067,6113//,E,0,3
53,067,61131/,E,0,3
53,067,611310,E,0,3
53,067,6114//,,46,10
53,067,61142/,B,0,5
53,067,611420,B,0,5
53,067,61143/,A,0,5
53,067,611430,A,0,5
53,067,6115//,,10,5
53,067,61151/,,10,5
53,067,611511,A,0,3
53,067,611513,A,0,1
53,067,611519,A,0,1
53,067,6116//,,154,26
53,067,61161/,,39,6
53,067,611610,,39,6
53,067,61162/,,51,11
53,067,611620,,51,11
53,067,61163/,B,0,2
53,067,611630,B,0,2
53,067,61169/,B,0,7
53,067,611691,B,0,2
53,067,611692,A,0,2
53,067,611699,,11,3
53,067,6117//,A,0,2
53,067,61171/,A,0,2
53,067,611710,A,0,2
53,067,62----,,8541,548
53,067,621///,,3692,388
53,067,6211//,,1471,138
53,067,62111/,,1471,138
53,067,621111,,1446,134
53,067,621112,,25,4
53,067,6212//,,888,113
53,067,62121/,,888,113
53,067,621210,,888,113
53,067,6213//,,320,105
53,067,62131/,,130,48
53,067,621310,,130,48
53,067,62132/,,47,9
53,067,621320,,47,9
53,067,62133/,,27,11
53,067,621330,,27,11
53,067,62134/,,51,15
53,067,621340,,51,15
53,067,62139/,,65,22
53,067,621391,,15,5
53,067,621399,,50,17
53,067,6214//,,731,18
53,067,62141/,A,0,1
53,067,621410,A,0,1
53,067,62142/,B,0,6
53,067,621420,B,0,6
53,067,62149/,,652,11
53,067,621491,E,0,2
53,067,621493,B,0,4
53,067,621498,C,0,5
53,067,6215//,A,0,1
53,067,62151/,A,0,1
53,067,621512,A,0,1
53,067,6216//,C,0,6
53,067,62161/,C,0,6
53,067,621610,C,0,6
53,067,6219//,B,0,7
53,067,62191/,B,0,3
53,067,621910,B,0,3
53,067,62199/,B,0,4
53,067,621991,A,0,1
53,067,621999,B,0,3
53,067,622///,G,0,3
53,067,6221//,G,0,2
53,067,62211/,G,0,2
53,067,622110,G,0,2
53,067,6223//,B,0,1
53,067,62231/,B,0,1
53,067,622310,B,0,1
53,067,623///,,1459,34
53,067,6231//,,615,7
53,067,62311/,,615,7
53,067,623110,,615,7
53,067,6232//,B,0,5
53,067,62321/,B,0,3
53,067,623210,B,0,3
53,067,62322/,A,0,2
53,067,623220,A,0,2
53,067,6233//,,674,19
53,067,62331/,,674,19
53,067,623311,,412,3
53,067,623312,,262,16
53,067,6239//,B,0,3
53,067,62399/,B,0,3
53,067,623990,B,0,3
53,067,624///,G,0,123
53,067,6241//,E,0,36
53,067,62411/,C,0,6
53,067,624110,C,0,6
53,067,62412/,,147,12
53,067,624120,,147,12
53,067,62419/,,188,18
53,067,624190,,188,18
53,067,6242//,B,0,6
53,067,62421/,A,0,2
53,067,624210,A,0,2
53,067,62422/,B,0,3
53,067,624229,B,0,3
53,067,62423/,A,0,1
53,067,624230,A,0,1
53,067,6243//,,315,9
53,067,62431/,,315,9
53,067,624310,,315,9
53,067,6244//,,452,72
53,067,62441/,,452,72
53,067,624410,,452,72
53,067,71----,,1843,73
53,067,711///,B,0,14
53,067,7111//,B,0,6
53,067,71111/,A,0,2
53,067,711110,A,0,2
53,067,71113/,,5,3
53,067,711130,,5,3
53,067,71119/,A,0,1
53,067,711190,A,0,1
53,067,7112//,A,0,2
53,067,71121/,A,0,2
53,067,711212,A,0,1
53,067,711219,A,0,1
53,067,7113//,B,0,4
53,067,71131/,B,0,1
53,067,711310,B,0,1
53,067,71132/,A,0,3
53,067,711320,A,0,3
53,067,7115//,A,0,2
53,067,71151/,A,0,2
53,067,711510,A,0,2
53,067,712///,B,0,2
53,067,7121//,B,0,2
53,067,71211/,A,0,1
53,067,712110,A,0,1
53,067,71219/,A,0,1
53,067,712190,A,0,1
53,067,713///,,1751,57
53,067,7131//,A,0,2
53,067,71312/,A,0,2
53,067,713120,A,0,2
53,067,7132//,,712,6
53,067,71321/,F,0,3
53,067,713210,F,0,3
53,067,71329/,B,0,3
53,067,713290,B,0,3
53,067,7139//,G,0,49
53,067,71391/,,337,8
53,067,713910,,337,8
53,067,71393/,B,0,8
53,067,713930,B,0,8
53,067,71394/,,520,16
53,067,713940,,520,16
53,067,71395/,,70,5
53,067,713950,,70,5
53,067,71399/,,75,12
53,067,713990,,75,12
53,067,72----,,6458,381
53,067,721///,,586,33
53,067,7211//,F,0,26
53,067,72111/,,562,25
53,067,721110,,562,25
53,067,72119/,A,0,1
53,067,721191,A,0,1
53,067,7212//,B,0,6
53,067,72121/,B,0,6
53,067,721211,A,0,3
53,067,721214,A,0,3
53,067,7213//,A,0,1
53,067,72131/,A,0,1
53,067,721310,A,0,1
53,067,722///,,5872,348
53,067,7221//,,2844,145
53,067,72211/,,2844,145
53,067,722110,,2844,145
53,067,7222//,,2567,155
53,067,72221/,,2567,155
53,067,722211,,2109,107
53,067,722212,,61,9
53,067,722213,,397,39
53,067,7223//,,157,14
53,067,72231/,,108,5
53,067,722310,,108,5
53,067,72232/,,37,4
53,067,722320,,37,4
53,067,72233/,,12,5
53,067,722330,,12,5
53,067,7224//,,304,34
53,067,72241/,,304,34
53,067,722410,,304,34
53,067,81----,,3485,515
53,067,811///,,779,165
53,067,8111//,,686,129
53,067,81111/,,345,84
53,067,811111,,275,69
53,067,811112,,14,4
53,067,811113,,29,6
53,067,811118,,27,5
53,067,81112/,,224,24
53,067,811121,,203,20
53,067,811122,,21,4
53,067,81119/,,117,21
53,067,811191,B,0,8
53,067,811192,,71,12
53,067,811198,A,0,1
53,067,8112//,,32,9
53,067,81121/,,32,9
53,067,811211,,2,3
53,067,811212,A,0,2
53,067,811213,B,0,3
53,067,811219,A,0,1
53,067,8113//,,24,9
53,067,81131/,,24,9
53,067,811310,,24,9
53,067,8114//,,37,18
53,067,81141/,A,0,5
53,067,811411,A,0,2
53,067,811412,,15,3
53,067,81142/,,16,6
53,067,811420,,16,6
53,067,81143/,A,0,2
53,067,811430,A,0,2
53,067,81149/,,3,5
53,067,811490,,3,5
53,067,812///,,684,116
53,067,8121//,,274,61
53,067,81211/,,231,49
53,067,812111,A,0,2
53,067,812112,,222,44
53,067,812113,A,0,3
53,067,81219/,,43,12
53,067,812191,A,0,2
53,067,812199,B,0,10
53,067,8122//,,56,8
53,067,81221/,B,0,4
53,067,812210,B,0,4
53,067,81222/,A,0,4
53,067,812220,A,0,4
53,067,8123//,,291,23
53,067,81231/,B,0,8
53,067,812310,B,0,8
53,067,81232/,,74,13
53,067,812320,,74,13
53,067,81233/,C,0,2
53,067,812331,C,0,1
53,067,812332,B,0,1
53,067,8129//,,63,24
53,067,81291/,,21,8
53,067,812910,,21,8
53,067,81292/,A,0,2
53,067,812921,A,0,1
53,067,812922,A,0,1
53,067,81293/,A,0,2
53,067,812930,A,0,2
53,067,81299/,,33,12
53,067,812990,,33,12
53,067,813///,,2022,234
53,067,8131//,,852,90
53,067,81311/,,852,90
53,067,813110,,852,90
53,067,8132//,,15,8
53,067,81321/,,15,8
53,067,813211,A,0,3
53,067,813212,,7,4
53,067,813219,A,0,1
53,067,8133//,,239,16
53,067,81331/,,239,16
53,067,813311,A,0,1
53,067,813312,,106,8
53,067,813319,C,0,7
53,067,8134//,,155,27
53,067,81341/,,155,27
53,067,813410,,155,27
53,067,8139//,,761,93
53,067,81391/,,279,31
53,067,813910,,279,31
53,067,81392/,,284,18
53,067,813920,,284,18
53,067,81393/,,149,21
53,067,813930,,149,21
53,067,81394/,,8,8
53,067,813940,,8,8
53,067,81399/,,41,15
53,067,813990,,41,15
53,067,95----,,258,12
53,067,99----,,166,97
53,069,------,,550,97
53,069,11----,,167,16
53,069,113///,,167,13
53,069,1133//,,167,13
53,069,11331/,,167,13
53,069,113310,,167,13
53,069,114///,,0,3
53,069,1141//,,0,3
53,069,11411/,,0,3
53,069,114111,A,0,2
53,069,114112,A,0,1
53,069,23----,,19,11
53,069,233///,A,0,6
53,069,2331//,A,0,1
53,069,23311/,A,0,1
53,069,233110,A,0,1
53,069,2332//,,6,4
53,069,23321/,,6,4
53,069,233210,,6,4
53,069,2333//,A,0,1
53,069,23332/,A,0,1
53,069,233320,A,0,1
53,069,234///,,8,4
53,069,2341//,A,0,2
53,069,23411/,A,0,2
53,069,234110,A,0,2
53,069,2349//,A,0,2
53,069,23499/,A,0,2
53,069,234990,A,0,2
53,069,235///,A,0,1
53,069,2353//,A,0,1
53,069,23531/,A,0,1
53,069,235310,A,0,1
53,069,31----,,52,9
53,069,321///,A,0,2
53,069,3211//,A,0,1
53,069,32111/,A,0,1
53,069,321113,A,0,1
53,069,3219//,A,0,1
53,069,32191/,A,0,1
53,069,321911,A,0,1
53,069,327///,A,0,2
53,069,3272//,A,0,1
53,069,32721/,A,0,1
53,069,327212,A,0,1
53,069,3273//,A,0,1
53,069,32732/,A,0,1
53,069,327320,A,0,1
53,069,332///,,7,3
53,069,3323//,A,0,2
53,069,33231/,A,0,2
53,069,332311,A,0,1
53,069,332312,A,0,1
53,069,3327//,A,0,1
53,069,33271/,A,0,1
53,069,332710,A,0,1
53,069,333///,B,0,1
53,069,3331//,B,0,1
53,069,33312/,B,0,1
53,069,333120,B,0,1
53,069,336///,A,0,1
53,069,3366//,A,0,1
53,069,33661/,A,0,1
53,069,336612,A,0,1
53,069,44----,,67,13
53,069,441///,A,0,1
53,069,4413//,A,0,1
53,069,44131/,A,0,1
53,069,441310,A,0,1
53,069,444///,A,0,2
53,069,4441//,A,0,1
53,069,44419/,A,0,1
53,069,444190,A,0,1
53,069,4442//,A,0,1
53,069,44421/,A,0,1
53,069,444210,A,0,1
53,069,445///,A,0,1
53,069,4451//,A,0,1
53,069,44511/,A,0,1
53,069,445110,A,0,1
53,069,446///,A,0,2
53,069,4461//,A,0,2
53,069,44611/,A,0,1
53,069,446110,A,0,1
53,069,44613/,A,0,1
53,069,446130,A,0,1
53,069,447///,B,0,3
53,069,4471//,B,0,3
53,069,44711/,A,0,2
53,069,447110,A,0,2
53,069,44719/,A,0,1
53,069,447190,A,0,1
53,069,451///,A,0,1
53,069,4511//,A,0,1
53,069,45111/,A,0,1
53,069,451110,A,0,1
53,069,453///,A,0,3
53,069,4531//,A,0,1
53,069,45311/,A,0,1
53,069,453110,A,0,1
53,069,4532//,A,0,1
53,069,45322/,A,0,1
53,069,453220,A,0,1
53,069,4539//,A,0,1
53,069,45399/,A,0,1
53,069,453998,A,0,1
53,069,48----,,9,5
53,069,484///,,7,3
53,069,4841//,A,0,1
53,069,48412/,A,0,1
53,069,484121,A,0,1
53,069,4842//,A,0,2
53,069,48421/,A,0,1
53,069,484210,A,0,1
53,069,48423/,A,0,1
53,069,484230,A,0,1
53,069,485///,A,0,1
53,069,4853//,A,0,1
53,069,48532/,A,0,1
53,069,485320,A,0,1
53,069,493///,A,0,1
53,069,4931//,A,0,1
53,069,49311/,A,0,1
53,069,493110,A,0,1
53,069,51----,B,0,2
53,069,511///,A,0,1
53,069,5111//,A,0,1
53,069,51111/,A,0,1
53,069,511110,A,0,1
53,069,513///,B,0,1
53,069,5133//,B,0,1
53,069,51331/,B,0,1
53,069,513310,B,0,1
53,069,52----,,14,5
53,069,522///,A,0,2
53,069,5221//,A,0,2
53,069,52211/,A,0,2
53,069,522110,A,0,2
53,069,524///,A,0,3
53,069,5242//,A,0,3
53,069,52421/,A,0,3
53,069,524210,A,0,3
53,069,53----,A,0,2
53,069,531///,A,0,1
53,069,5312//,A,0,1
53,069,53121/,A,0,1
53,069,531210,A,0,1
53,069,532///,A,0,1
53,069,5322//,A,0,1
53,069,53223/,A,0,1
53,069,532230,A,0,1
53,069,54----,,15,6
53,069,541///,,15,6
53,069,5411//,A,0,4
53,069,54111/,A,0,2
53,069,541110,A,0,2
53,069,54119/,A,0,2
53,069,541191,A,0,2
53,069,5412//,A,0,1
53,069,54121/,A,0,1
53,069,541219,A,0,1
53,069,5419//,A,0,1
53,069,54192/,A,0,1
53,069,541921,A,0,1
53,069,55----,A,0,1
53,069,551///,A,0,1
53,069,5511//,A,0,1
53,069,55111/,A,0,1
53,069,551114,A,0,1
53,069,56----,A,0,4
53,069,561///,A,0,3
53,069,5614//,A,0,1
53,069,56142/,A,0,1
53,069,561421,A,0,1
53,069,5616//,A,0,1
53,069,56161/,A,0,1
53,069,561611,A,0,1
53,069,5619//,A,0,1
53,069,56199/,A,0,1
53,069,561990,A,0,1
53,069,562///,A,0,1
53,069,5621//,A,0,1
53,069,56211/,A,0,1
53,069,562111,A,0,1
53,069,61----,A,0,1
53,069,611///,A,0,1
53,069,6111//,A,0,1
53,069,61111/,A,0,1
53,069,611110,A,0,1
53,069,62----,,108,6
53,069,621///,A,0,1
53,069,6212//,A,0,1
53,069,62121/,A,0,1
53,069,621210,A,0,1
53,069,623///,B,0,4
53,069,6231//,B,0,1
53,069,62311/,B,0,1
53,069,623110,B,0,1
53,069,6233//,A,0,2
53,069,62331/,A,0,2
53,069,623312,A,0,2
53,069,6239//,A,0,1
53,069,62399/,A,0,1
53,069,623990,A,0,1
53,069,624///,B,0,1
53,069,6244//,B,0,1
53,069,62441/,B,0,1
53,069,624410,B,0,1
53,069,71----,A,0,1
53,069,712///,A,0,1
53,069,7121//,A,0,1
53,069,71212/,A,0,1
53,069,712120,A,0,1
53,069,72----,B,0,10
53,069,722///,B,0,10
53,069,7221//,B,0,5
53,069,72211/,B,0,5
53,069,722110,B,0,5
53,069,7222//,,13,3
53,069,72221/,,13,3
53,069,722211,A,0,2
53,069,722213,A,0,1
53,069,7224//,A,0,2
53,069,72241/,A,0,2
53,069,722410,A,0,2
53,069,81----,,13,5
53,069,812///,A,0,1
53,069,8122//,A,0,1
53,069,81222/,A,0,1
53,069,812220,A,0,1
53,069,813///,A,0,4
53,069,8131//,A,0,4
53,069,81311/,A,0,4
53,069,813110,A,0,4
53,071,------,,16851,1250
53,071,11----,,106,19
53,071,113///,,56,5
53,071,1133//,,56,5
53,071,11331/,,56,5
53,071,113310,,56,5
53,071,115///,,50,14
53,071,1151//,B,0,12
53,071,11511/,B,0,12
53,071,115112,,11,5
53,071,115114,,15,4
53,071,115115,A,0,1
53,071,115116,B,0,2
53,071,1152//,A,0,1
53,071,11521/,A,0,1
53,071,115210,A,0,1
53,071,1153//,A,0,1
53,071,11531/,A,0,1
53,071,115310,A,0,1
53,071,21----,A,0,1
53,071,212///,A,0,1
53,071,2123//,A,0,1
53,071,21239/,A,0,1
53,071,212399,A,0,1
53,071,22----,B,0,5
53,071,221///,B,0,5
53,071,2211//,B,0,2
53,071,22112/,B,0,2
53,071,221122,B,0,2
53,071,2212//,A,0,1
53,071,22121/,A,0,1
53,071,221210,A,0,1
53,071,2213//,A,0,2
53,071,22131/,A,0,2
53,071,221310,A,0,2
53,071,23----,,855,175
53,071,233///,C,0,73
53,071,2331//,A,0,3
53,071,23311/,A,0,3
53,071,233110,A,0,3
53,071,2332//,C,0,61
53,071,23321/,,133,59
53,071,233210,,133,59
53,071,23322/,A,0,2
53,071,233220,A,0,2
53,071,2333//,,55,9
53,071,23331/,B,0,3
53,071,233310,B,0,3
53,071,23332/,B,0,6
53,071,233320,B,0,6
53,071,234///,B,0,5
53,071,2341//,B,0,1
53,071,23411/,B,0,1
53,071,234110,B,0,1
53,071,2349//,B,0,4
53,071,23491/,A,0,1
53,071,234910,A,0,1
53,071,23492/,A,0,1
53,071,234920,A,0,1
53,071,23499/,A,0,2
53,071,234990,A,0,2
53,071,235///,,607,97
53,071,2351//,,151,27
53,071,23511/,,151,27
53,071,235110,,151,27
53,071,2352//,,27,13
53,071,23521/,,27,13
53,071,235210,,27,13
53,071,2353//,,182,8
53,071,23531/,,182,8
53,071,235310,,182,8
53,071,2354//,,39,10
53,071,23541/,A,0,3
53,071,235410,A,0,3
53,071,23542/,,32,6
53,071,235420,,32,6
53,071,23543/,A,0,1
53,071,235430,A,0,1
53,071,2355//,,39,14
53,071,23551/,,25,10
53,071,235510,,25,10
53,071,23552/,,14,4
53,071,235520,,14,4
53,071,2356//,,43,7
53,071,23561/,,43,7
53,071,235610,,43,7
53,071,2357//,,61,5
53,071,23571/,,61,5
53,071,235710,,61,5
53,071,2359//,,65,13
53,071,23591/,B,0,2
53,071,235910,B,0,2
53,071,23592/,A,0,1
53,071,235920,A,0,1
53,071,23593/,,16,4
53,071,235930,,16,4
53,071,23595/,A,0,2
53,071,235950,A,0,2
53,071,23599/,,10,4
53,071,235990,,10,4
53,071,31----,,1916,70
53,071,311///,,199,10
53,071,3113//,A,0,1
53,071,31133/,A,0,1
53,071,311330,A,0,1
53,071,3114//,C,0,2
53,071,31141/,C,0,1
53,071,311411,C,0,1
53,071,31142/,B,0,1
53,071,311421,B,0,1
53,071,3116//,A,0,3
53,071,31161/,A,0,3
53,071,311611,A,0,3
53,071,3118//,B,0,4
53,071,31181/,B,0,4
53,071,311811,B,0,4
53,071,312///,,57,10
53,071,3121//,,57,10
53,071,31212/,A,0,2
53,071,312120,A,0,2
53,071,31213/,B,0,8
53,071,312130,B,0,8
53,071,313///,A,0,1
53,071,3132//,A,0,1
53,071,31321/,A,0,1
53,071,313210,A,0,1
53,071,314///,A,0,1
53,071,3149//,A,0,1
53,071,31491/,A,0,1
53,071,314912,A,0,1
53,071,321///,A,0,1
53,071,3219//,A,0,1
53,071,32191/,A,0,1
53,071,321918,A,0,1
53,071,322///,F,0,3
53,071,3221//,E,0,1
53,071,32212/,E,0,1
53,071,322121,E,0,1
53,071,3222//,C,0,2
53,071,32221/,C,0,1
53,071,322211,C,0,1
53,071,32229/,A,0,1
53,071,322299,A,0,1
53,071,323///,,128,10
53,071,3231//,,128,10
53,071,32311/,B,0,9
