fipstate,fipscty,naics,empflag,emp,est
53,041,48423/,,193,11
53,041,484230,,193,11
53,041,485///,A,0,5
53,041,4853//,A,0,2
53,041,48531/,A,0,1
53,041,485310,A,0,1
53,041,48532/,A,0,1
53,041,485320,A,0,1
53,041,4859//,A,0,3
53,041,48599/,A,0,3
53,041,485991,A,0,3
53,041,488///,,97,7
53,041,4881//,A,0,1
53,041,48819/,A,0,1
53,041,488190,A,0,1
53,041,4882//,B,0,2
53,041,48821/,B,0,2
53,041,488210,B,0,2
53,041,4883//,A,0,2
53,041,48832/,A,0,1
53,041,488320,A,0,1
53,041,48833/,A,0,1
53,041,488330,A,0,1
53,041,4884//,A,0,2
53,041,48841/,A,0,2
53,041,488410,A,0,2
53,041,492///,A,0,6
53,041,4921//,A,0,1
53,041,49211/,A,0,1
53,041,492110,A,0,1
53,041,4922//,A,0,5
53,041,49221/,A,0,5
53,041,492210,A,0,5
53,041,493///,A,0,1
53,041,4931//,A,0,1
53,041,49311/,A,0,1
53,041,493110,A,0,1
53,041,51----,,302,30
53,041,511///,C,0,8
53,041,5111//,C,0,8
53,041,51111/,C,0,4
53,041,511110,C,0,4
53,041,51112/,A,0,2
53,041,511120,A,0,2
53,041,51119/,B,0,2
53,041,511199,B,0,2
53,041,512///,A,0,1
53,041,5121//,A,0,1
53,041,51213/,A,0,1
53,041,512131,A,0,1
53,041,513///,,118,19
53,041,5131//,B,0,3
53,041,51311/,B,0,2
53,041,513111,A,0,1
53,041,513112,B,0,1
53,041,51312/,A,0,1
53,041,513120,A,0,1
53,041,5132//,A,0,5
53,041,51322/,A,0,5
53,041,513220,A,0,5
53,041,5133//,B,0,11
53,041,51331/,,73,8
53,041,513310,,73,8
53,041,51332/,A,0,2
53,041,513322,A,0,2
53,041,51333/,A,0,1
53,041,513330,A,0,1
53,041,514///,A,0,2
53,041,5141//,A,0,2
53,041,51419/,A,0,2
53,041,514191,A,0,2
53,041,52----,,473,67
53,041,522///,,282,35
53,041,5221//,,260,26
53,041,52211/,,185,16
53,041,522110,,185,16
53,041,52212/,B,0,8
53,041,522120,B,0,8
53,041,52213/,B,0,2
53,041,522130,B,0,2
53,041,5222//,,17,6
53,041,52222/,A,0,1
53,041,522220,A,0,1
53,041,52229/,A,0,5
53,041,522291,A,0,2
53,041,522292,A,0,1
53,041,522298,A,0,2
53,041,5223//,,5,3
53,041,52231/,A,0,1
53,041,522310,A,0,1
53,041,52232/,A,0,1
53,041,522320,A,0,1
53,041,52239/,A,0,1
53,041,522390,A,0,1
53,041,523///,A,0,6
53,041,5231//,A,0,3
53,041,52312/,A,0,3
53,041,523120,A,0,3
53,041,5239//,A,0,3
53,041,52392/,A,0,2
53,041,523920,A,0,2
53,041,52399/,A,0,1
53,041,523991,A,0,1
53,041,524///,,174,25
53,041,5241//,B,0,5
53,041,52411/,B,0,1
53,041,524114,B,0,1
53,041,52412/,A,0,4
53,041,524126,A,0,4
53,041,5242//,B,0,20
53,041,52421/,B,0,20
53,041,524210,B,0,20
53,041,525///,A,0,1
53,041,5259//,A,0,1
53,041,52599/,A,0,1
53,041,525990,A,0,1
53,041,53----,,230,64
53,041,531///,,160,50
53,041,5311//,,92,30
53,041,53111/,,61,17
53,041,531110,,61,17
53,041,53112/,,2,4
53,041,531120,,2,4
53,041,53113/,,26,5
53,041,531130,,26,5
53,041,53119/,,3,4
53,041,531190,,3,4
53,041,5312//,,38,11
53,041,53121/,,38,11
53,041,531210,,38,11
53,041,5313//,,30,9
53,041,53131/,,22,6
53,041,531311,A,0,4
53,041,531312,A,0,2
53,041,53132/,A,0,2
53,041,531320,A,0,2
53,041,53139/,A,0,1
53,041,531390,A,0,1
53,041,532///,,70,14
53,041,5321//,A,0,1
53,041,53211/,A,0,1
53,041,532111,A,0,1
53,041,5322//,B,0,9
53,041,53223/,,36,8
53,041,532230,,36,8
53,041,53229/,A,0,1
53,041,532291,A,0,1
53,041,5323//,A,0,2
53,041,53231/,A,0,2
53,041,532310,A,0,2
53,041,5324//,A,0,2
53,041,53241/,A,0,1
53,041,532412,A,0,1
53,041,53249/,A,0,1
53,041,532490,A,0,1
53,041,54----,,362,93
53,041,541///,,362,93
53,041,5411//,,114,25
53,041,54111/,B,0,22
53,041,541110,B,0,22
53,041,54119/,B,0,3
53,041,541191,B,0,2
53,041,541199,A,0,1
53,041,5412//,,98,27
53,041,54121/,,98,27
53,041,541211,,36,10
53,041,541213,,20,5
53,041,541219,,42,12
53,041,5413//,,56,15
53,041,54131/,A,0,1
53,041,541310,A,0,1
53,041,54132/,A,0,1
53,041,541320,A,0,1
53,041,54133/,,9,8
53,041,541330,,9,8
53,041,54134/,A,0,1
53,041,541340,A,0,1
53,041,54137/,,42,4
53,041,541370,,42,4
53,041,5415//,,26,7
53,041,54151/,,26,7
53,041,541511,A,0,2
53,041,541512,A,0,3
53,041,541519,A,0,2
53,041,5416//,,4,3
53,041,54161/,,4,3
53,041,541611,A,0,1
53,041,541613,A,0,1
53,041,541614,A,0,1
53,041,5419//,,64,16
53,041,54192/,,14,5
53,041,541921,,14,5
53,041,54193/,A,0,1
53,041,541930,A,0,1
53,041,54194/,B,0,8
53,041,541940,B,0,8
53,041,54199/,A,0,2
53,041,541990,A,0,2
53,041,55----,B,0,6
53,041,551///,B,0,6
53,041,5511//,B,0,6
53,041,55111/,B,0,6
53,041,551112,A,0,1
53,041,551114,B,0,5
53,041,56----,,492,53
53,041,561///,,435,49
53,041,5611//,A,0,1
53,041,56111/,A,0,1
53,041,561110,A,0,1
53,041,5613//,,237,4
53,041,56131/,A,0,1
53,041,561310,A,0,1
53,041,56132/,C,0,3
53,041,561320,C,0,3
53,041,5614//,,46,4
53,041,56143/,A,0,2
53,041,561431,A,0,2
53,041,56144/,B,0,2
53,041,561440,B,0,2
53,041,5615//,A,0,5
53,041,56151/,A,0,4
53,041,561510,A,0,4
53,041,56159/,A,0,1
53,041,561591,A,0,1
53,041,5616//,,13,4
53,041,56161/,A,0,2
53,041,561612,A,0,2
53,041,56162/,A,0,2
53,041,561621,A,0,1
53,041,561622,A,0,1
53,041,5617//,,107,27
53,041,56172/,B,0,10
53,041,561720,B,0,10
53,041,56173/,,59,15
53,041,561730,,59,15
53,041,56174/,A,0,2
53,041,561740,A,0,2
53,041,5619//,A,0,4
53,041,56192/,A,0,1
53,041,561920,A,0,1
53,041,56199/,A,0,3
53,041,561990,A,0,3
53,041,562///,,57,4
53,041,5621//,B,0,1
53,041,56211/,B,0,1
53,041,562111,B,0,1
53,041,5622//,A,0,1
53,041,56221/,A,0,1
53,041,562211,A,0,1
53,041,5629//,A,0,2
53,041,56299/,A,0,2
53,041,562991,A,0,2
53,041,61----,,159,14
53,041,611///,,159,14
53,041,6111//,C,0,3
53,041,61111/,C,0,3
53,041,611110,C,0,3
53,041,6112//,A,0,1
53,041,61121/,A,0,1
53,041,611210,A,0,1
53,041,6114//,A,0,2
53,041,61143/,A,0,2
53,041,611430,A,0,2
53,041,6115//,A,0,2
53,041,61151/,A,0,2
53,041,611511,A,0,1
53,041,611512,A,0,1
53,041,6116//,,11,6
53,041,61161/,A,0,2
53,041,611610,A,0,2
53,041,61162/,A,0,2
53,041,611620,A,0,2
53,041,61169/,A,0,2
53,041,611692,A,0,1
53,041,611699,A,0,1
53,041,62----,,2510,161
53,041,621///,,944,97
53,041,6211//,,387,37
53,041,62111/,,387,37
53,041,621111,,387,37
53,041,6212//,,225,27
53,041,62121/,,225,27
53,041,621210,,225,27
53,041,6213//,,78,21
53,041,62131/,,25,10
53,041,621310,,25,10
53,041,62132/,B,0,6
53,041,621320,B,0,6
53,041,62134/,,14,4
53,041,621340,,14,4
53,041,62139/,A,0,1
53,041,621391,A,0,1
53,041,6214//,,182,6
53,041,62141/,A,0,1
53,041,621410,A,0,1
53,041,62142/,B,0,2
53,041,621420,B,0,2
53,041,62149/,C,0,3
53,041,621493,B,0,1
53,041,621498,B,0,2
53,041,6216//,B,0,5
53,041,62161/,B,0,5
53,041,621610,B,0,5
53,041,6219//,A,0,1
53,041,62199/,A,0,1
53,041,621999,A,0,1
53,041,622///,F,0,2
53,041,6221//,F,0,2
53,041,62211/,F,0,2
53,041,622110,F,0,2
53,041,623///,,590,16
53,041,6231//,,405,4
53,041,62311/,,405,4
53,041,623110,,405,4
53,041,6233//,,185,12
53,041,62331/,,185,12
53,041,623311,,59,3
53,041,623312,,126,9
53,041,624///,E,0,46
53,041,6241//,C,0,14
53,041,62411/,A,0,2
53,041,624110,A,0,2
53,041,62412/,,60,3
53,041,624120,,60,3
53,041,62419/,B,0,9
53,041,624190,B,0,9
53,041,6242//,A,0,2
53,041,62421/,A,0,1
53,041,624210,A,0,1
53,041,62423/,A,0,1
53,041,624230,A,0,1
53,041,6243//,B,0,2
53,041,62431/,B,0,2
53,041,624310,B,0,2
53,041,6244//,,151,28
53,041,62441/,,151,28
53,041,624410,,151,28
53,041,71----,,182,23
53,041,711///,A,0,2
53,041,7111//,A,0,2
53,041,71111/,A,0,2
53,041,711110,A,0,2
53,041,712///,A,0,1
53,041,7121//,A,0,1
53,041,71212/,A,0,1
53,041,712120,A,0,1
53,041,713///,,178,20
53,041,7131//,A,0,1
53,041,71312/,A,0,1
53,041,713120,A,0,1
53,041,7132//,A,0,2
53,041,71329/,A,0,2
53,041,713290,A,0,2
53,041,7139//,,163,17
53,041,71391/,,25,3
53,041,713910,,25,3
53,041,71393/,A,0,1
53,041,713930,A,0,1
53,041,71394/,,110,8
53,041,713940,,110,8
53,041,71395/,,27,3
53,041,713950,,27,3
53,041,71399/,A,0,2
53,041,713990,A,0,2
53,041,72----,,1968,181
53,041,721///,,147,28
53,041,7211//,,91,19
53,041,72111/,B,0,18
53,041,721110,B,0,18
53,041,72119/,A,0,1
53,041,721199,A,0,1
53,041,7212//,,56,9
53,041,72121/,,56,9
53,041,721211,B,0,7
53,041,721214,A,0,2
53,041,722///,,1821,153
53,041,7221//,,908,59
53,041,72211/,,908,59
53,041,722110,,908,59
53,041,7222//,,762,59
53,041,72221/,,762,59
53,041,722211,,682,47
53,041,722213,,80,12
53,041,7223//,,58,9
53,041,72231/,B,0,7
53,041,722310,B,0,7
53,041,72232/,A,0,2
53,041,722320,A,0,2
53,041,7224//,,93,26
53,041,72241/,,93,26
53,041,722410,,93,26
53,041,81----,,843,155
53,041,811///,,266,57
53,041,8111//,,238,42
53,041,81111/,,154,29
53,041,811111,,143,25
53,041,811112,A,0,1
53,041,811113,A,0,1
53,041,811118,A,0,2
53,041,81112/,,60,9
53,041,811121,B,0,6
53,041,811122,A,0,3
53,041,81119/,,24,4
53,041,811191,A,0,2
53,041,811192,A,0,1
53,041,811198,A,0,1
53,041,8112//,A,0,1
53,041,81121/,A,0,1
53,041,811219,A,0,1
53,041,8113//,,19,9
53,041,81131/,,19,9
53,041,811310,,19,9
53,041,8114//,A,0,5
53,041,81141/,A,0,2
53,041,811412,A,0,2
53,041,81142/,A,0,1
53,041,811420,A,0,1
53,041,81143/,A,0,1
53,041,811430,A,0,1
53,041,81149/,A,0,1
53,041,811490,A,0,1
53,041,812///,,236,24
53,041,8121//,,33,7
53,041,81211/,B,0,5
53,041,812112,B,0,5
53,041,81219/,A,0,2
53,041,812191,A,0,1
53,041,812199,A,0,1
53,041,8122//,,23,5
53,041,81221/,A,0,3
53,041,812210,A,0,3
53,041,81222/,A,0,2
53,041,812220,A,0,2
53,041,8123//,,16,3
53,041,81231/,A,0,1
53,041,812310,A,0,1
53,041,81232/,A,0,2
53,041,812320,A,0,2
53,041,8129//,,164,9
53,041,81291/,A,0,4
53,041,812910,A,0,4
53,041,81292/,C,0,2
53,041,812921,C,0,1
53,041,812922,A,0,1
53,041,81293/,A,0,1
53,041,812930,A,0,1
53,041,81299/,A,0,2
53,041,812990,A,0,2
53,041,813///,,341,74
53,041,8131//,,251,53
53,041,81311/,,251,53
53,041,813110,,251,53
53,041,8132//,A,0,3
53,041,81321/,A,0,3
53,041,813212,A,0,2
53,041,813219,A,0,1
53,041,8133//,A,0,1
53,041,81331/,A,0,1
53,041,813319,A,0,1
53,041,8134//,,47,11
53,041,81341/,,47,11
53,041,813410,,47,11
53,041,8139//,B,0,6
53,041,81391/,A,0,2
53,041,813910,A,0,2
53,041,81393/,,12,3
53,041,813930,,12,3
53,041,81399/,A,0,1
53,041,813990,A,0,1
53,041,95----,E,0,3
53,041,99----,,56,53
53,043,------,,1846,301
53,043,11----,A,0,6
53,043,113///,A,0,2
53,043,1133//,A,0,2
53,043,11331/,A,0,2
53,043,113310,A,0,2
53,043,115///,A,0,4
53,043,1151//,A,0,4
53,043,11511/,A,0,4
53,043,115112,A,0,4
53,043,22----,B,0,3
53,043,221///,B,0,3
53,043,2211//,B,0,2
53,043,22112/,B,0,2
53,043,221122,B,0,2
53,043,2213//,A,0,1
53,043,22131/,A,0,1
53,043,221310,A,0,1
53,043,23----,,68,29
53,043,233///,,15,14
53,043,2331//,,4,3
53,043,23311/,,4,3
53,043,233110,,4,3
53,043,2332//,,11,11
53,043,23321/,,11,11
53,043,233210,,11,11
53,043,234///,A,0,1
53,043,2341//,A,0,1
53,043,23411/,A,0,1
53,043,234110,A,0,1
53,043,235///,B,0,14
53,043,2351//,,8,4
53,043,23511/,,8,4
53,043,235110,,8,4
53,043,2353//,A,0,2
53,043,23531/,A,0,2
53,043,235310,A,0,2
53,043,2355//,,19,3
53,043,23551/,,19,3
53,043,235510,,19,3
53,043,2357//,A,0,1
53,043,23571/,A,0,1
53,043,235710,A,0,1
53,043,2358//,A,0,1
53,043,23581/,A,0,1
53,043,235810,A,0,1
53,043,2359//,A,0,3
53,043,23593/,A,0,2
53,043,235930,A,0,2
53,043,23599/,A,0,1
53,043,235990,A,0,1
53,043,31----,B,0,7
53,043,311///,,6,3
53,043,3116//,A,0,2
53,043,31161/,A,0,2
53,043,311611,A,0,1
53,043,311612,A,0,1
53,043,3118//,A,0,1
53,043,31181/,A,0,1
53,043,311812,A,0,1
53,043,321///,A,0,1
53,043,3219//,A,0,1
53,043,32199/,A,0,1
53,043,321999,A,0,1
53,043,323///,A,0,2
53,043,3231//,A,0,2
53,043,32311/,A,0,2
53,043,323110,A,0,2
53,043,333///,A,0,1
53,043,3339//,A,0,1
53,043,33399/,A,0,1
53,043,333995,A,0,1
53,043,42----,,282,35
53,043,421///,,46,5
53,043,4214//,A,0,1
53,043,42142/,A,0,1
53,043,421420,A,0,1
53,043,4218//,B,0,4
53,043,42182/,B,0,4
53,043,421820,B,0,4
53,043,422///,,236,30
53,043,4225//,,73,19
53,043,42251/,B,0,18
53,043,422510,B,0,18
53,043,42252/,A,0,1
53,043,422520,A,0,1
53,043,4226//,A,0,1
53,043,42269/,A,0,1
53,043,422690,A,0,1
53,043,4227//,B,0,2
53,043,42271/,A,0,1
53,043,422710,A,0,1
53,043,42272/,B,0,1
53,043,422720,B,0,1
53,043,4229//,,126,8
53,043,42291/,B,0,7
53,043,422910,B,0,7
53,043,42299/,B,0,1
53,043,422990,B,0,1
53,043,44----,,321,52
53,043,441///,,28,7
53,043,4411//,A,0,2
53,043,44111/,A,0,2
53,043,441110,A,0,2
53,043,4413//,A,0,5
53,043,44131/,,6,3
53,043,441310,,6,3
53,043,44132/,A,0,2
53,043,441320,A,0,2
53,043,442///,A,0,1
53,043,4421//,A,0,1
53,043,44211/,A,0,1
53,043,442110,A,0,1
53,043,444///,,108,13
53,043,4441//,,24,4
53,043,44413/,A,0,2
53,043,444130,A,0,2
53,043,44419/,A,0,2
53,043,444190,A,0,2
53,043,4442//,,84,9
53,043,44422/,,84,9
53,043,444220,,84,9
53,043,445///,B,0,12
53,043,4451//,,87,10
53,043,44511/,,87,10
53,043,445110,,87,10
53,043,4453//,A,0,2
53,043,44531/,A,0,2
53,043,445310,A,0,2
53,043,446///,,34,4
53,043,4461//,,34,4
53,043,44611/,,34,4
53,043,446110,,34,4
53,043,447///,,43,8
53,043,4471//,,43,8
53,043,44711/,,27,4
53,043,447110,,27,4
53,043,44719/,,16,4
53,043,447190,,16,4
53,043,448///,A,0,2
53,043,4481//,A,0,1
53,043,44814/,A,0,1
53,043,448140,A,0,1
53,043,4483//,A,0,1
53,043,44831/,A,0,1
53,043,448310,A,0,1
53,043,451///,A,0,2
53,043,4511//,A,0,2
53,043,45111/,A,0,1
53,043,451110,A,0,1
53,043,45113/,A,0,1
53,043,451130,A,0,1
53,043,453///,A,0,2
53,043,4531//,A,0,2
53,043,45311/,A,0,2
53,043,453110,A,0,2
53,043,454///,A,0,1
53,043,4543//,A,0,1
53,043,45439/,A,0,1
53,043,454390,A,0,1
53,043,48----,,36,9
53,043,484///,,4,4
53,043,4842//,,4,4
53,043,48422/,A,0,2
53,043,484220,A,0,2
53,043,48423/,A,0,2
53,043,484230,A,0,2
53,043,488///,A,0,3
53,043,4881//,A,0,1
53,043,48819/,A,0,1
53,043,488190,A,0,1
53,043,4884//,A,0,2
53,043,48841/,A,0,2
53,043,488410,A,0,2
53,043,493///,B,0,2
53,043,4931//,B,0,2
53,043,49313/,B,0,2
53,043,493130,B,0,2
53,043,51----,,21,8
53,043,511///,A,0,2
53,043,5111//,A,0,2
53,043,51111/,A,0,1
53,043,511110,A,0,1
53,043,51112/,A,0,1
53,043,511120,A,0,1
53,043,513///,A,0,5
53,043,5133//,A,0,5
53,043,51331/,A,0,4
53,043,513310,A,0,4
53,043,51332/,A,0,1
53,043,513322,A,0,1
53,043,514///,A,0,1
53,043,5141//,A,0,1
53,043,51419/,A,0,1
53,043,514191,A,0,1
53,043,52----,,95,26
53,043,522///,,58,13
53,043,5221//,,58,13
53,043,52211/,B,0,10
53,043,522110,B,0,10
53,043,52213/,A,0,3
53,043,522130,A,0,3
53,043,524///,,37,13
53,043,5242//,,37,13
53,043,52421/,,37,13
53,043,524210,,37,13
53,043,53----,,22,6
53,043,531///,A,0,5
53,043,5311//,A,0,3
53,043,53111/,A,0,3
53,043,531110,A,0,3
53,043,5312//,A,0,1
53,043,53121/,A,0,1
53,043,531210,A,0,1
53,043,5313//,A,0,1
53,043,53131/,A,0,1
53,043,531311,A,0,1
53,043,532///,A,0,1
53,043,5322//,A,0,1
53,043,53222/,A,0,1
53,043,532220,A,0,1
53,043,54----,,103,15
53,043,541///,,103,15
53,043,5411//,,39,5
53,043,54111/,B,0,4
53,043,541110,B,0,4
53,043,54119/,A,0,1
53,043,541191,A,0,1
53,043,5412//,B,0,3
53,043,54121/,B,0,3
53,043,541211,B,0,2
53,043,541219,A,0,1
53,043,5413//,A,0,4
53,043,54131/,A,0,1
53,043,541310,A,0,1
53,043,54132/,A,0,1
53,043,541320,A,0,1
53,043,54133/,A,0,1
53,043,541330,A,0,1
53,043,54135/,A,0,1
53,043,541350,A,0,1
53,043,5419//,A,0,3
53,043,54194/,A,0,3
53,043,541940,A,0,3
53,043,55----,A,0,1
53,043,551///,A,0,1
53,043,5511//,A,0,1
53,043,55111/,A,0,1
53,043,551114,A,0,1
53,043,56----,A,0,5
53,043,561///,A,0,3
53,043,5611//,A,0,1
53,043,56111/,A,0,1
53,043,561110,A,0,1
53,043,5617//,A,0,2
53,043,56172/,A,0,1
53,043,561720,A,0,1
53,043,56173/,A,0,1
53,043,561730,A,0,1
53,043,562///,A,0,2
53,043,5621//,A,0,1
53,043,56211/,A,0,1
53,043,562111,A,0,1
53,043,5629//,A,0,1
53,043,56299/,A,0,1
53,043,562991,A,0,1
53,043,61----,A,0,1
53,043,611///,A,0,1
53,043,6111//,A,0,1
53,043,61111/,A,0,1
53,043,611110,A,0,1
53,043,62----,,512,21
53,043,621///,B,0,10
53,043,6211//,B,0,2
53,043,62111/,B,0,2
53,043,621111,B,0,2
53,043,6212//,B,0,6
53,043,62121/,B,0,6
53,043,621210,B,0,6
53,043,6213//,A,0,1
53,043,62132/,A,0,1
53,043,621320,A,0,1
53,043,6216//,A,0,1
53,043,62161/,A,0,1
53,043,621610,A,0,1
53,043,622///,,406,3
53,043,6221//,,406,3
53,043,62211/,,406,3
53,043,622110,,406,3
53,043,623///,A,0,2
53,043,6233//,A,0,2
53,043,62331/,A,0,2
53,043,623312,A,0,2
53,043,624///,B,0,6
53,043,6241//,A,0,2
53,043,62412/,A,0,1
53,043,624120,A,0,1
53,043,62419/,A,0,1
53,043,624190,A,0,1
53,043,6242//,A,0,1
53,043,62422/,A,0,1
53,043,624221,A,0,1
53,043,6244//,,9,3
53,043,62441/,,9,3
53,043,624410,,9,3
53,043,71----,B,0,6
53,043,713///,B,0,6
53,043,7132//,B,0,1
53,043,71321/,B,0,1
53,043,713210,B,0,1
53,043,7139//,A,0,5
53,043,71391/,A,0,3
53,043,713910,A,0,3
53,043,71393/,A,0,1
53,043,713930,A,0,1
53,043,71395/,A,0,1
53,043,713950,A,0,1
53,043,72----,,103,28
53,043,721///,,6,3
53,043,7212//,,6,3
53,043,72121/,,6,3
53,043,721211,,6,3
53,043,722///,,97,25
53,043,7221//,,48,10
53,043,72211/,,48,10
53,043,722110,,48,10
53,043,7222//,,48,12
53,043,72221/,,48,12
53,043,722211,B,0,10
53,043,722213,A,0,2
53,043,7224//,,1,3
53,043,72241/,,1,3
53,043,722410,,1,3
53,043,81----,,108,40
53,043,811///,A,0,10
53,043,8111//,,14,8
53,043,81111/,,6,4
53,043,811111,,6,4
53,043,81112/,A,0,3
53,043,811121,A,0,3
53,043,81119/,A,0,1
53,043,811192,A,0,1
53,043,8113//,A,0,1
53,043,81131/,A,0,1
53,043,811310,A,0,1
53,043,8114//,A,0,1
53,043,81142/,A,0,1
53,043,811420,A,0,1
53,043,812///,A,0,4
53,043,8121//,A,0,1
53,043,81211/,A,0,1
53,043,812112,A,0,1
53,043,8122//,A,0,3
53,043,81221/,A,0,1
53,043,812210,A,0,1
53,043,81222/,A,0,2
53,043,812220,A,0,2
53,043,813///,,82,26
53,043,8131//,,64,20
53,043,81311/,,64,20
53,043,813110,,64,20
53,043,8134//,A,0,3
53,043,81341/,A,0,3
53,043,813410,A,0,3
53,043,8139//,A,0,3
53,043,81391/,A,0,2
53,043,813910,A,0,2
53,043,81392/,A,0,1
53,043,813920,A,0,1
53,043,99----,,0,3
53,045,------,,8532,1026
53,045,11----,,243,35
53,045,113///,C,0,26
53,045,1131//,A,0,1
53,045,11311/,A,0,1
53,045,113110,A,0,1
53,045,1132//,A,0,2
53,045,11321/,A,0,2
53,045,113210,A,0,2
53,045,1133//,,195,23
53,045,11331/,,195,23
53,045,113310,,195,23
53,045,114///,A,0,4
53,045,1141//,A,0,4
53,045,11411/,A,0,4
53,045,114111,A,0,1
53,045,114112,A,0,3
53,045,115///,,19,5
53,045,1151//,A,0,1
53,045,11511/,A,0,1
53,045,115112,A,0,1
53,045,1153//,A,0,4
53,045,11531/,A,0,4
53,045,115310,A,0,4
53,045,21----,B,0,4
53,045,212///,B,0,4
53,045,2123//,B,0,4
53,045,21231/,A,0,1
53,045,212319,A,0,1
53,045,21232/,B,0,3
53,045,212321,B,0,3
53,045,22----,A,0,6
53,045,221///,A,0,6
53,045,2211//,A,0,1
53,045,22111/,A,0,1
53,045,221111,A,0,1
53,045,2213//,A,0,5
53,045,22131/,A,0,5
53,045,221310,A,0,5
53,045,23----,,627,189
53,045,233///,,191,81
53,045,2331//,A,0,6
53,045,23311/,A,0,6
53,045,233110,A,0,6
53,045,2332//,,175,74
53,045,23321/,,165,71
53,045,233210,,165,71
53,045,23322/,,10,3
53,045,233220,,10,3
53,045,2333//,A,0,1
53,045,23332/,A,0,1
53,045,233320,A,0,1
53,045,234///,,24,12
53,045,2341//,,6,3
53,045,23411/,,6,3
53,045,234110,,6,3
53,045,2349//,,18,9
53,045,23492/,A,0,1
53,045,234920,A,0,1
53,045,23499/,A,0,8
53,045,234990,A,0,8
53,045,235///,,412,96
53,045,2351//,,87,15
53,045,23511/,,87,15
53,045,235110,,87,15
53,045,2352//,,11,7
53,045,23521/,,11,7
53,045,235210,,11,7
53,045,2353//,,97,9
53,045,23531/,,97,9
53,045,235310,,97,9
53,045,2354//,,74,18
53,045,23541/,,12,7
53,045,235410,,12,7
53,045,23542/,,62,11
53,045,235420,,62,11
53,045,2355//,,12,7
53,045,23551/,A,0,5
53,045,235510,A,0,5
53,045,23552/,A,0,2
53,045,235520,A,0,2
53,045,2356//,,24,8
53,045,23561/,,24,8
53,045,235610,,24,8
53,045,2357//,,26,7
53,045,23571/,,26,7
53,045,235710,,26,7
53,045,2358//,,23,5
53,045,23581/,,23,5
53,045,235810,,23,5
53,045,2359//,,58,20
53,045,23591/,A,0,1
53,045,235910,A,0,1
53,045,23592/,A,0,1
53,045,235920,A,0,1
53,045,23593/,,39,12
53,045,235930,,39,12
53,045,23594/,A,0,1
53,045,235940,A,0,1
53,045,23595/,A,0,1
53,045,235950,A,0,1
53,045,23599/,,2,4
53,045,235990,,2,4
53,045,31----,,1619,52
53,045,311///,,291,6
53,045,3112//,A,0,1
53,045,31121/,A,0,1
53,045,311211,A,0,1
53,045,3114//,B,0,1
53,045,31142/,B,0,1
53,045,311423,B,0,1
53,045,3115//,A,0,1
53,045,31152/,A,0,1
53,045,311520,A,0,1
53,045,3117//,C,0,2
53,045,31171/,C,0,2
53,045,311712,C,0,2
53,045,3119//,A,0,1
53,045,31199/,A,0,1
53,045,311999,A,0,1
53,045,312///,B,0,1
53,045,3121//,B,0,1
53,045,31213/,B,0,1
53,045,312130,B,0,1
53,045,314///,A,0,2
53,045,3149//,A,0,2
53,045,31499/,A,0,2
53,045,314999,A,0,2
53,045,315///,A,0,1
53,045,3159//,A,0,1
53,045,31599/,A,0,1
53,045,315999,A,0,1
53,045,321///,,1007,15
53,045,3211//,,512,6
53,045,32111/,,512,6
53,045,321113,,512,6
53,045,3212//,E,0,2
53,045,32121/,E,0,2
53,045,321212,E,0,1
53,045,321214,A,0,1
53,045,3219//,C,0,7
53,045,32191/,C,0,3
53,045,321911,B,0,1
53,045,321918,B,0,2
53,045,32192/,A,0,1
53,045,321920,A,0,1
53,045,32199/,A,0,3
53,045,321999,A,0,3
53,045,323///,A,0,3
53,045,3231//,A,0,3
53,045,32311/,A,0,3
53,045,323110,A,0,1
53,045,323113,A,0,1
53,045,323114,A,0,1
53,045,326///,A,0,2
53,045,3261//,A,0,1
53,045,32612/,A,0,1
53,045,326121,A,0,1
53,045,3262//,A,0,1
53,045,32621/,A,0,1
53,045,326212,A,0,1
53,045,327///,A,0,1
53,045,3271//,A,0,1
53,045,32711/,A,0,1
53,045,327112,A,0,1
53,045,332///,C,0,5
53,045,3323//,A,0,1
53,045,33232/,A,0,1
53,045,332323,A,0,1
53,045,3327//,B,0,4
53,045,33271/,B,0,4
53,045,332710,B,0,4
53,045,333///,A,0,1
53,045,3339//,A,0,1
53,045,33392/,A,0,1
53,045,333923,A,0,1
53,045,336///,C,0,5
53,045,3363//,A,0,1
53,045,33636/,A,0,1
53,045,336360,A,0,1
53,045,3364//,C,0,4
53,045,33641/,C,0,4
53,045,336413,C,0,4
53,045,337///,A,0,4
53,045,3371//,A,0,4
53,045,33711/,A,0,2
53,045,337110,A,0,2
53,045,33712/,A,0,2
53,045,337121,A,0,1
53,045,337122,A,0,1
53,045,339///,B,0,6
53,045,3391//,A,0,1
53,045,33911/,A,0,1
53,045,339116,A,0,1
53,045,3399//,B,0,5
53,045,33991/,A,0,1
53,045,339911,A,0,1
53,045,33992/,A,0,1
53,045,339920,A,0,1
53,045,33995/,A,0,2
53,045,339950,A,0,2
53,045,33999/,A,0,1
53,045,339999,A,0,1
53,045,42----,,319,31
53,045,421///,,134,13
53,045,4211//,A,0,1
53,045,42114/,A,0,1
53,045,421140,A,0,1
53,045,4213//,B,0,3
53,045,42131/,B,0,2
53,045,421310,B,0,2
53,045,42139/,A,0,1
53,045,421390,A,0,1
