fipstate,fipscty,naics,empflag,emp,est
53,041,81----,,946,152
53,041,811///,,313,55
53,041,8111//,,285,41
53,041,81111/,,200,27
53,041,811111,,188,23
53,041,811112,A,0,1
53,041,811113,A,0,1
53,041,811118,A,0,2
53,041,81112/,,57,8
53,041,811121,B,0,6
53,041,811122,A,0,2
53,041,81119/,,28,6
53,041,811191,A,0,2
53,041,811192,A,0,3
53,041,811198,A,0,1
53,041,8112//,A,0,1
53,041,81121/,A,0,1
53,041,811219,A,0,1
53,041,8113//,,20,9
53,041,81131/,,20,9
53,041,811310,,20,9
53,041,8114//,A,0,4
53,041,81141/,A,0,1
53,041,811412,A,0,1
53,041,81142/,A,0,1
53,041,811420,A,0,1
53,041,81143/,A,0,1
53,041,811430,A,0,1
53,041,81149/,A,0,1
53,041,811490,A,0,1
53,041,812///,,313,27
53,041,8121//,,31,11
53,041,81211/,,30,7
53,041,812112,,30,7
53,041,81219/,,1,4
53,041,812191,A,0,1
53,041,812199,A,0,3
53,041,8122//,B,0,5
53,041,81221/,B,0,3
53,041,812210,B,0,3
53,041,81222/,A,0,2
53,041,812220,A,0,2
53,041,8123//,,22,4
53,041,81231/,A,0,1
53,041,812310,A,0,1
53,041,81232/,A,0,3
53,041,812320,A,0,3
53,041,8129//,C,0,7
53,041,81291/,A,0,3
53,041,812910,A,0,3
53,041,81292/,C,0,2
53,041,812921,C,0,1
53,041,812922,A,0,1
53,041,81293/,A,0,1
53,041,812930,A,0,1
53,041,81299/,A,0,1
53,041,812990,A,0,1
53,041,813///,,320,70
53,041,8131//,,244,49
53,041,81311/,,244,49
53,041,813110,,244,49
53,041,8132//,,6,3
53,041,81321/,,6,3
53,041,813212,A,0,2
53,041,813219,A,0,1
53,041,8134//,,49,12
53,041,81341/,,49,12
53,041,813410,,49,12
53,041,8139//,,21,6
53,041,81391/,A,0,2
53,041,813910,A,0,2
53,041,81393/,A,0,2
53,041,813930,A,0,2
53,041,81399/,A,0,2
53,041,813990,A,0,2
53,041,95----,E,0,3
53,041,99----,A,0,27
53,043,------,,1996,300
53,043,11----,,28,7
53,043,113///,A,0,2
53,043,1133//,A,0,2
53,043,11331/,A,0,2
53,043,113310,A,0,2
53,043,115///,A,0,5
53,043,1151//,A,0,5
53,043,11511/,A,0,5
53,043,115112,A,0,5
53,043,22----,B,0,3
53,043,221///,B,0,3
53,043,2211//,B,0,2
53,043,22112/,B,0,2
53,043,221122,B,0,2
53,043,2213//,A,0,1
53,043,22131/,A,0,1
53,043,221310,A,0,1
53,043,23----,,76,32
53,043,233///,A,0,13
53,043,2331//,A,0,2
53,043,23311/,A,0,2
53,043,233110,A,0,2
53,043,2332//,A,0,11
53,043,23321/,A,0,10
53,043,233210,A,0,10
53,043,23322/,A,0,1
53,043,233220,A,0,1
53,043,234///,A,0,1
53,043,2341//,A,0,1
53,043,23411/,A,0,1
53,043,234110,A,0,1
53,043,235///,,53,18
53,043,2351//,A,0,4
53,043,23511/,A,0,4
53,043,235110,A,0,4
53,043,2353//,A,0,2
53,043,23531/,A,0,2
53,043,235310,A,0,2
53,043,2354//,A,0,1
53,043,23542/,A,0,1
53,043,235420,A,0,1
53,043,2355//,,18,4
53,043,23551/,,18,4
53,043,235510,,18,4
53,043,2357//,,12,3
53,043,23571/,,12,3
53,043,235710,,12,3
53,043,2358//,A,0,1
53,043,23581/,A,0,1
53,043,235810,A,0,1
53,043,2359//,A,0,3
53,043,23593/,A,0,2
53,043,235930,A,0,2
53,043,23599/,A,0,1
53,043,235990,A,0,1
53,043,31----,,32,8
53,043,311///,,6,3
53,043,3116//,A,0,2
53,043,31161/,A,0,2
53,043,311611,A,0,1
53,043,311612,A,0,1
53,043,3118//,A,0,1
53,043,31181/,A,0,1
53,043,311812,A,0,1
53,043,321///,A,0,1
53,043,3219//,A,0,1
53,043,32199/,A,0,1
53,043,321999,A,0,1
53,043,323///,A,0,2
53,043,3231//,A,0,2
53,043,32311/,A,0,2
53,043,323110,A,0,2
53,043,327///,A,0,1
53,043,3273//,A,0,1
53,043,32732/,A,0,1
53,043,327320,A,0,1
53,043,333///,A,0,1
53,043,3339//,A,0,1
53,043,33399/,A,0,1
53,043,333995,A,0,1
53,043,42----,,285,36
53,043,421///,,47,5
53,043,4214//,A,0,1
53,043,42142/,A,0,1
53,043,421420,A,0,1
53,043,4218//,B,0,4
53,043,42182/,B,0,4
53,043,421820,B,0,4
53,043,422///,,238,31
53,043,4224//,A,0,1
53,043,42249/,A,0,1
53,043,422490,A,0,1
53,043,4225//,B,0,19
53,043,42251/,B,0,18
53,043,422510,B,0,18
53,043,42252/,A,0,1
53,043,422520,A,0,1
53,043,4226//,A,0,1
53,043,42269/,A,0,1
53,043,422690,A,0,1
53,043,4227//,B,0,2
53,043,42271/,A,0,1
53,043,422710,A,0,1
53,043,42272/,B,0,1
53,043,422720,B,0,1
53,043,4229//,,128,8
53,043,42291/,C,0,7
53,043,422910,C,0,7
53,043,42299/,B,0,1
53,043,422990,B,0,1
53,043,44----,,310,50
53,043,441///,,26,6
53,043,4411//,A,0,2
53,043,44111/,A,0,2
53,043,441110,A,0,2
53,043,4413//,A,0,4
53,043,44131/,A,0,3
53,043,441310,A,0,3
53,043,44132/,A,0,1
53,043,441320,A,0,1
53,043,442///,A,0,1
53,043,4421//,A,0,1
53,043,44211/,A,0,1
53,043,442110,A,0,1
53,043,444///,,101,13
53,043,4441//,,20,4
53,043,44413/,A,0,2
53,043,444130,A,0,2
53,043,44419/,A,0,2
53,043,444190,A,0,2
53,043,4442//,,81,9
53,043,44422/,,81,9
53,043,444220,,81,9
53,043,445///,B,0,10
53,043,4451//,,89,7
53,043,44511/,,89,7
53,043,445110,,89,7
53,043,4453//,A,0,3
53,043,44531/,A,0,3
53,043,445310,A,0,3
53,043,446///,,28,4
53,043,4461//,,28,4
53,043,44611/,,28,4
53,043,446110,,28,4
53,043,447///,,43,8
53,043,4471//,,43,8
53,043,44711/,,27,4
53,043,447110,,27,4
53,043,44719/,,16,4
53,043,447190,,16,4
53,043,448///,,8,3
53,043,4481//,A,0,2
53,043,44814/,A,0,2
53,043,448140,A,0,2
53,043,4483//,A,0,1
53,043,44831/,A,0,1
53,043,448310,A,0,1
53,043,451///,A,0,2
53,043,4511//,A,0,2
53,043,45111/,A,0,1
53,043,451110,A,0,1
53,043,45113/,A,0,1
53,043,451130,A,0,1
53,043,453///,A,0,2
53,043,4531//,A,0,2
53,043,45311/,A,0,2
53,043,453110,A,0,2
53,043,454///,A,0,1
53,043,4543//,A,0,1
53,043,45439/,A,0,1
53,043,454390,A,0,1
53,043,48----,B,0,7
53,043,484///,A,0,4
53,043,4841//,A,0,1
53,043,48412/,A,0,1
53,043,484121,A,0,1
53,043,4842//,A,0,3
53,043,48422/,A,0,1
53,043,484220,A,0,1
53,043,48423/,A,0,2
53,043,484230,A,0,2
53,043,488///,A,0,2
53,043,4881//,A,0,1
53,043,48819/,A,0,1
53,043,488190,A,0,1
53,043,4884//,A,0,1
53,043,48841/,A,0,1
53,043,488410,A,0,1
53,043,493///,A,0,1
53,043,4931//,A,0,1
53,043,49313/,A,0,1
53,043,493130,A,0,1
53,043,51----,,24,8
53,043,511///,A,0,2
53,043,5111//,A,0,2
53,043,51111/,A,0,1
53,043,511110,A,0,1
53,043,51112/,A,0,1
53,043,511120,A,0,1
53,043,513///,A,0,5
53,043,5133//,A,0,5
53,043,51331/,A,0,4
53,043,513310,A,0,4
53,043,51332/,A,0,1
53,043,513322,A,0,1
53,043,514///,A,0,1
53,043,5141//,A,0,1
53,043,51419/,A,0,1
53,043,514191,A,0,1
53,043,52----,,91,25
53,043,522///,,57,12
53,043,5221//,,57,12
53,043,52211/,B,0,9
53,043,522110,B,0,9
53,043,52213/,A,0,3
53,043,522130,A,0,3
53,043,524///,,34,13
53,043,5242//,,34,13
53,043,52421/,,34,13
53,043,524210,,34,13
53,043,53----,,7,3
53,043,531///,,7,3
53,043,5311//,,7,3
53,043,53111/,A,0,2
53,043,531110,A,0,2
53,043,53112/,A,0,1
53,043,531120,A,0,1
53,043,54----,,93,14
53,043,541///,,93,14
53,043,5411//,B,0,5
53,043,54111/,B,0,4
53,043,541110,B,0,4
53,043,54119/,A,0,1
53,043,541191,A,0,1
53,043,5412//,B,0,4
53,043,54121/,B,0,4
53,043,541211,B,0,3
53,043,541219,A,0,1
53,043,5413//,A,0,1
53,043,54133/,A,0,1
53,043,541330,A,0,1
53,043,5418//,A,0,1
53,043,54189/,A,0,1
53,043,541890,A,0,1
53,043,5419//,A,0,3
53,043,54194/,A,0,3
53,043,541940,A,0,3
53,043,55----,A,0,1
53,043,551///,A,0,1
53,043,5511//,A,0,1
53,043,55111/,A,0,1
53,043,551114,A,0,1
53,043,56----,A,0,4
53,043,561///,A,0,2
53,043,5611//,A,0,1
53,043,56111/,A,0,1
53,043,561110,A,0,1
53,043,5617//,A,0,1
53,043,56173/,A,0,1
53,043,561730,A,0,1
53,043,562///,A,0,2
53,043,5621//,A,0,1
53,043,56211/,A,0,1
53,043,562111,A,0,1
53,043,5629//,A,0,1
53,043,56299/,A,0,1
53,043,562991,A,0,1
53,043,61----,B,0,1
53,043,611///,B,0,1
53,043,6111//,B,0,1
53,043,61111/,B,0,1
53,043,611110,B,0,1
53,043,62----,,499,19
53,043,621///,B,0,9
53,043,6211//,B,0,2
53,043,62111/,B,0,2
53,043,621111,B,0,2
53,043,6212//,B,0,5
53,043,62121/,B,0,5
53,043,621210,B,0,5
53,043,6213//,A,0,1
53,043,62132/,A,0,1
53,043,621320,A,0,1
53,043,6216//,A,0,1
53,043,62161/,A,0,1
53,043,621610,A,0,1
53,043,622///,,401,3
53,043,6221//,,401,3
53,043,62211/,,401,3
53,043,622110,,401,3
53,043,623///,A,0,2
53,043,6233//,A,0,2
53,043,62331/,A,0,2
53,043,623312,A,0,2
53,043,624///,A,0,5
53,043,6241//,A,0,2
53,043,62412/,A,0,1
53,043,624120,A,0,1
53,043,62419/,A,0,1
53,043,624190,A,0,1
53,043,6242//,A,0,1
53,043,62422/,A,0,1
53,043,624221,A,0,1
53,043,6244//,A,0,2
53,043,62441/,A,0,2
53,043,624410,A,0,2
53,043,71----,C,0,6
53,043,713///,C,0,6
53,043,7132//,C,0,1
53,043,71321/,C,0,1
53,043,713210,C,0,1
53,043,7139//,A,0,5
53,043,71391/,A,0,3
53,043,713910,A,0,3
53,043,71393/,A,0,1
53,043,713930,A,0,1
53,043,71395/,A,0,1
53,043,713950,A,0,1
53,043,72----,,166,32
53,043,721///,,5,3
53,043,7212//,,5,3
53,043,72121/,,5,3
53,043,721211,,5,3
53,043,722///,,161,29
53,043,7221//,,96,13
53,043,72211/,,96,13
53,043,722110,,96,13
53,043,7222//,,55,11
53,043,72221/,,55,11
53,043,722211,B,0,9
53,043,722213,A,0,2
53,043,7224//,,10,5
53,043,72241/,,10,5
53,043,722410,,10,5
53,043,81----,,99,44
53,043,811///,,15,11
53,043,8111//,,12,8
53,043,81111/,,6,4
53,043,811111,,6,4
53,043,81112/,A,0,3
53,043,811121,A,0,3
53,043,81119/,A,0,1
53,043,811192,A,0,1
53,043,8112//,A,0,1
53,043,81121/,A,0,1
53,043,811212,A,0,1
53,043,8113//,A,0,1
53,043,81131/,A,0,1
53,043,811310,A,0,1
53,043,8114//,A,0,1
53,043,81142/,A,0,1
53,043,811420,A,0,1
53,043,812///,,14,6
53,043,8121//,A,0,2
53,043,81211/,A,0,2
53,043,812112,A,0,2
53,043,8122//,A,0,3
53,043,81221/,A,0,1
53,043,812210,A,0,1
53,043,81222/,A,0,2
53,043,812220,A,0,2
53,043,8123//,A,0,1
53,043,81231/,A,0,1
53,043,812310,A,0,1
53,043,813///,,70,27
53,043,8131//,,51,20
53,043,81311/,,51,20
53,043,813110,,51,20
53,043,8134//,A,0,2
53,043,81341/,A,0,2
53,043,813410,A,0,2
53,043,8139//,A,0,5
53,043,81391/,A,0,2
53,043,813910,A,0,2
53,043,81392/,A,0,1
53,043,813920,A,0,1
53,043,81394/,A,0,1
53,043,813940,A,0,1
53,043,81399/,A,0,1
53,043,813990,A,0,1
53,045,------,,8552,1051
53,045,11----,,363,41
53,045,113///,,320,29
53,045,1131//,B,0,2
53,045,11311/,B,0,2
53,045,113110,B,0,2
53,045,1132//,A,0,1
53,045,11321/,A,0,1
53,045,113210,A,0,1
53,045,1133//,,273,26
53,045,11331/,,273,26
53,045,113310,,273,26
53,045,114///,,18,6
53,045,1141//,,18,6
53,045,11411/,,18,6
53,045,114111,A,0,2
53,045,114112,A,0,4
53,045,115///,,25,6
53,045,1151//,A,0,1
53,045,11511/,A,0,1
53,045,115112,A,0,1
53,045,1152//,A,0,1
53,045,11521/,A,0,1
53,045,115210,A,0,1
53,045,1153//,B,0,4
53,045,11531/,B,0,4
53,045,115310,B,0,4
53,045,21----,,29,4
53,045,212///,,29,4
53,045,2123//,,29,4
53,045,21231/,A,0,1
53,045,212319,A,0,1
53,045,21232/,A,0,3
53,045,212321,A,0,3
53,045,22----,A,0,6
53,045,221///,A,0,6
53,045,2211//,A,0,1
53,045,22111/,A,0,1
53,045,221111,A,0,1
53,045,2213//,A,0,5
53,045,22131/,A,0,5
53,045,221310,A,0,5
53,045,23----,,569,195
53,045,233///,,189,85
53,045,2331//,A,0,5
53,045,23311/,A,0,5
53,045,233110,A,0,5
53,045,2332//,,156,78
53,045,23321/,,154,74
53,045,233210,,154,74
53,045,23322/,,2,4
53,045,233220,,2,4
53,045,2333//,B,0,2
53,045,23332/,B,0,2
53,045,233320,B,0,2
53,045,234///,,22,12
53,045,2341//,A,0,2
53,045,23411/,A,0,2
53,045,234110,A,0,2
53,045,2349//,B,0,10
53,045,23491/,A,0,1
53,045,234910,A,0,1
53,045,23492/,A,0,1
53,045,234920,A,0,1
53,045,23499/,A,0,8
53,045,234990,A,0,8
53,045,235///,,358,98
53,045,2351//,,50,16
53,045,23511/,,50,16
53,045,235110,,50,16
53,045,2352//,,8,7
53,045,23521/,,8,7
53,045,235210,,8,7
53,045,2353//,,98,8
53,045,23531/,,98,8
53,045,235310,,98,8
53,045,2354//,,51,18
53,045,23541/,,16,9
53,045,235410,,16,9
53,045,23542/,,35,9
53,045,235420,,35,9
53,045,2355//,,14,9
53,045,23551/,A,0,7
53,045,235510,A,0,7
53,045,23552/,A,0,2
53,045,235520,A,0,2
53,045,2356//,,35,11
53,045,23561/,,35,11
53,045,235610,,35,11
53,045,2357//,,26,9
53,045,23571/,,26,9
53,045,235710,,26,9
53,045,2358//,,23,4
53,045,23581/,,23,4
53,045,235810,,23,4
53,045,2359//,,53,16
53,045,23591/,A,0,1
53,045,235910,A,0,1
53,045,23592/,A,0,1
53,045,235920,A,0,1
53,045,23593/,,36,11
53,045,235930,,36,11
53,045,23594/,A,0,1
53,045,235940,A,0,1
53,045,23599/,A,0,2
53,045,235990,A,0,2
53,045,31----,,1435,52
53,045,311///,,207,7
53,045,3112//,A,0,1
53,045,31121/,A,0,1
53,045,311211,A,0,1
53,045,3113//,A,0,1
53,045,31134/,A,0,1
53,045,311340,A,0,1
53,045,3114//,B,0,1
53,045,31142/,B,0,1
53,045,311423,B,0,1
53,045,3115//,A,0,1
53,045,31152/,A,0,1
53,045,311520,A,0,1
53,045,3117//,C,0,2
53,045,31171/,C,0,2
53,045,311712,C,0,2
53,045,3119//,A,0,1
53,045,31199/,A,0,1
53,045,311999,A,0,1
53,045,312///,B,0,1
53,045,3121//,B,0,1
53,045,31213/,B,0,1
53,045,312130,B,0,1
53,045,314///,A,0,2
53,045,3149//,A,0,2
53,045,31499/,A,0,2
53,045,314999,A,0,2
53,045,315///,A,0,1
53,045,3159//,A,0,1
53,045,31599/,A,0,1
53,045,315999,A,0,1
53,045,321///,F,0,15
53,045,3211//,,440,5
53,045,32111/,,440,5
53,045,321113,,440,5
53,045,3212//,E,0,3
53,045,32121/,E,0,3
53,045,321212,E,0,1
53,045,321213,A,0,1
53,045,321214,A,0,1
53,045,3219//,,104,7
53,045,32191/,,95,4
53,045,321911,B,0,2
53,045,321918,A,0,2
53,045,32199/,,9,3
53,045,321999,,9,3
53,045,323///,,14,3
53,045,3231//,,14,3
53,045,32311/,,14,3
53,045,323110,A,0,1
53,045,323113,A,0,1
53,045,323114,A,0,1
53,045,325///,A,0,1
53,045,3255//,A,0,1
53,045,32551/,A,0,1
53,045,325510,A,0,1
53,045,326///,A,0,1
53,045,3261//,A,0,1
53,045,32612/,A,0,1
53,045,326121,A,0,1
53,045,327///,A,0,2
53,045,3271//,A,0,1
53,045,32711/,A,0,1
53,045,327112,A,0,1
53,045,3273//,A,0,1
53,045,32739/,A,0,1
53,045,327390,A,0,1
53,045,332///,,114,6
53,045,3323//,A,0,1
53,045,33232/,A,0,1
53,045,332323,A,0,1
53,045,3327//,C,0,5
53,045,33271/,C,0,5
53,045,332710,C,0,5
53,045,336///,B,0,5
53,045,3363//,A,0,1
53,045,33636/,A,0,1
53,045,336360,A,0,1
53,045,3364//,B,0,4
53,045,33641/,B,0,4
53,045,336413,B,0,4
53,045,337///,,11,3
53,045,3371//,,11,3
53,045,33711/,A,0,2
53,045,337110,A,0,2
53,045,33712/,A,0,1
53,045,337121,A,0,1
53,045,339///,A,0,5
53,045,3391//,A,0,1
53,045,33911/,A,0,1
53,045,339116,A,0,1
53,045,3399//,A,0,4
53,045,33991/,A,0,1
53,045,339911,A,0,1
53,045,33992/,A,0,1
53,045,339920,A,0,1
53,045,33999/,A,0,2
53,045,339999,A,0,2
53,045,42----,,279,35
53,045,421///,,119,17
53,045,4211//,,5,4
53,045,42111/,A,0,1
53,045,421110,A,0,1
53,045,42114/,A,0,3
53,045,421140,A,0,3
53,045,4213//,B,0,3
53,045,42131/,B,0,2
53,045,421310,B,0,2
53,045,42139/,A,0,1
53,045,421390,A,0,1
53,045,4214//,,4,3
53,045,42143/,A,0,1
53,045,421430,A,0,1
53,045,42145/,A,0,1
53,045,421450,A,0,1
53,045,42149/,A,0,1
53,045,421490,A,0,1
53,045,4216//,A,0,1
53,045,42169/,A,0,1
53,045,421690,A,0,1
53,045,4218//,,68,4
53,045,42182/,A,0,1
53,045,421820,A,0,1
53,045,42183/,A,0,2
53,045,421830,A,0,2
53,045,42186/,B,0,1
53,045,421860,B,0,1
53,045,4219//,A,0,2
53,045,42193/,A,0,1
53,045,421930,A,0,1
53,045,42199/,A,0,1
53,045,421990,A,0,1
53,045,422///,,160,18
53,045,4224//,,5,3
53,045,42242/,A,0,1
53,045,422420,A,0,1
53,045,42243/,A,0,1
53,045,422430,A,0,1
53,045,42246/,A,0,1
53,045,422460,A,0,1
53,045,4226//,A,0,2
53,045,42261/,A,0,1
53,045,422610,A,0,1
53,045,42269/,A,0,1
53,045,422690,A,0,1
53,045,4227//,A,0,1
53,045,42271/,A,0,1
53,045,422710,A,0,1
53,045,4229//,,149,12
53,045,42293/,C,0,11
53,045,422930,C,0,11
53,045,42299/,A,0,1
53,045,422990,A,0,1
53,045,44----,,1363,141
53,045,441///,,178,27
53,045,4411//,,72,9
53,045,44111/,B,0,3
53,045,441110,B,0,3
53,045,44112/,B,0,6
53,045,441120,B,0,6
53,045,4412//,,17,6
53,045,44121/,A,0,1
53,045,441210,A,0,1
53,045,44122/,A,0,5
53,045,441221,A,0,1
53,045,441222,A,0,4
53,045,4413//,,89,12
53,045,44131/,,53,9
53,045,441310,,53,9
53,045,44132/,,36,3
53,045,441320,,36,3
53,045,442///,,28,7
53,045,4421//,A,0,2
53,045,44211/,A,0,2
53,045,442110,A,0,2
53,045,4422//,A,0,5
53,045,44221/,A,0,3
53,045,442210,A,0,3
53,045,44229/,A,0,2
53,045,442299,A,0,2
53,045,443///,,26,4
53,045,4431//,,26,4
53,045,44311/,,26,4
53,045,443111,B,0,3
53,045,443112,A,0,1
53,045,444///,,104,14
53,045,4441//,,97,10
53,045,44412/,A,0,1
53,045,444120,A,0,1
53,045,44413/,A,0,2
53,045,444130,A,0,2
53,045,44419/,,80,7
53,045,444190,,80,7
53,045,4442//,,7,4
53,045,44421/,A,0,3
53,045,444210,A,0,3
53,045,44422/,A,0,1
53,045,444220,A,0,1
53,045,445///,,382,18
53,045,4451//,,336,10
53,045,44511/,,307,7
53,045,445110,,307,7
53,045,44512/,,29,3
53,045,445120,,29,3
53,045,4452//,B,0,5
53,045,44521/,A,0,1
53,045,445210,A,0,1
53,045,44522/,A,0,1
53,045,445220,A,0,1
53,045,44529/,A,0,3
53,045,445292,A,0,1
53,045,445299,A,0,2
53,045,4453//,A,0,3
53,045,44531/,A,0,3
53,045,445310,A,0,3
53,045,446///,,66,9
53,045,4461//,,66,9
53,045,44611/,,59,5
53,045,446110,,59,5
53,045,44613/,A,0,1
53,045,446130,A,0,1
53,045,44619/,A,0,3
53,045,446191,A,0,2
53,045,446199,A,0,1
53,045,447///,,190,21
53,045,4471//,,190,21
53,045,44711/,,158,16
53,045,447110,,158,16
53,045,44719/,,32,5
53,045,447190,,32,5
53,045,448///,,17,4
53,045,4481//,A,0,1
53,045,44812/,A,0,1
53,045,448120,A,0,1
53,045,4482//,A,0,2
53,045,44821/,A,0,2
53,045,448210,A,0,2
53,045,4483//,A,0,1
53,045,44831/,A,0,1
53,045,448310,A,0,1
53,045,451///,,42,11
53,045,4511//,B,0,9
53,045,45111/,B,0,7
53,045,451110,B,0,7
53,045,45112/,A,0,1
53,045,451120,A,0,1
53,045,45114/,A,0,1
53,045,451140,A,0,1
53,045,4512//,A,0,2
53,045,45121/,A,0,2
53,045,451211,A,0,1
53,045,451212,A,0,1
53,045,452///,,237,6
53,045,4521//,C,0,1
53,045,45211/,C,0,1
53,045,452110,C,0,1
53,045,4529//,B,0,5
53,045,45291/,A,0,1
53,045,452910,A,0,1
53,045,45299/,B,0,4
53,045,452990,B,0,4
53,045,453///,,63,16
53,045,4531//,A,0,3
53,045,45311/,A,0,3
53,045,453110,A,0,3
53,045,4532//,B,0,6
53,045,45321/,A,0,1
53,045,453210,A,0,1
53,045,45322/,,18,5
53,045,453220,,18,5
53,045,4533//,,16,4
53,045,45331/,,16,4
53,045,453310,,16,4
53,045,4539//,A,0,3
53,045,45391/,A,0,2
53,045,453910,A,0,2
53,045,45393/,A,0,1
53,045,453930,A,0,1
53,045,454///,,30,4
53,045,4541//,A,0,1
53,045,45411/,A,0,1
53,045,454110,A,0,1
53,045,4542//,A,0,1
53,045,45421/,A,0,1
53,045,454210,A,0,1
53,045,4543//,A,0,2
53,045,45431/,A,0,2
53,045,454311,A,0,1
53,045,454312,A,0,1
53,045,48----,,161,28
53,045,481///,A,0,1
53,045,4812//,A,0,1
53,045,48121/,A,0,1
53,045,481219,A,0,1
53,045,483///,A,0,2
53,045,4831//,A,0,2
53,045,48311/,A,0,2
53,045,483113,A,0,2
53,045,484///,,131,22
53,045,4841//,,31,8
53,045,48411/,A,0,1
53,045,484110,A,0,1
53,045,48412/,A,0,7
53,045,484121,A,0,7
53,045,4842//,,100,14
53,045,48421/,A,0,1
53,045,484210,A,0,1
53,045,48422/,,96,10
53,045,484220,,96,10
53,045,48423/,A,0,3
53,045,484230,A,0,3
53,045,488///,A,0,3
53,045,4884//,A,0,3
53,045,48841/,A,0,3
53,045,488410,A,0,3
53,045,51----,,112,10
53,045,511///,,67,4
53,045,5111//,,67,4
53,045,51111/,,67,4
53,045,511110,,67,4
53,045,512///,A,0,1
53,045,5121//,A,0,1
53,045,51213/,A,0,1
53,045,512132,A,0,1
53,045,513///,B,0,5
53,045,5131//,A,0,1
53,045,51311/,A,0,1
53,045,513112,A,0,1
53,045,5133//,B,0,4
53,045,51331/,B,0,3
53,045,513310,B,0,3
53,045,51332/,A,0,1
53,045,513322,A,0,1
53,045,52----,,315,39
53,045,522///,,246,21
53,045,5221//,,237,17
53,045,52211/,,88,9
53,045,522110,,88,9
53,045,52212/,B,0,4
53,045,522120,B,0,4
53,045,52213/,C,0,4
53,045,522130,C,0,4
53,045,5222//,A,0,1
53,045,52229/,A,0,1
53,045,522292,A,0,1
53,045,5223//,A,0,3
53,045,52231/,A,0,1
53,045,522310,A,0,1
53,045,52239/,A,0,2
53,045,522390,A,0,2
53,045,523///,A,0,4
53,045,5231//,A,0,1
53,045,52312/,A,0,1
53,045,523120,A,0,1
53,045,5239//,A,0,3
53,045,52391/,A,0,1
53,045,523910,A,0,1
53,045,52393/,A,0,1
53,045,523930,A,0,1
53,045,52399/,A,0,1
53,045,523991,A,0,1
53,045,524///,,51,13
53,045,5241//,B,0,4
53,045,52412/,B,0,4
53,045,524126,A,0,3
53,045,524127,A,0,1
53,045,5242//,B,0,9
53,045,52421/,B,0,9
53,045,524210,B,0,9
53,045,525///,A,0,1
53,045,5259//,A,0,1
53,045,52593/,A,0,1
53,045,525930,A,0,1
53,045,53----,,244,56
53,045,531///,C,0,49
53,045,5311//,,106,20
53,045,53111/,,90,12
53,045,531110,,90,12
53,045,53112/,A,0,2
53,045,531120,A,0,2
53,045,53113/,A,0,2
53,045,531130,A,0,2
53,045,53119/,,4,4
53,045,531190,,4,4
53,045,5312//,B,0,20
53,045,53121/,B,0,20
53,045,531210,B,0,20
53,045,5313//,,63,9
53,045,53131/,B,0,3
53,045,531311,B,0,2
53,045,531312,A,0,1
53,045,53132/,A,0,2
53,045,531320,A,0,2
53,045,53139/,A,0,4
53,045,531390,A,0,4
53,045,532///,B,0,7
53,045,5321//,A,0,1
53,045,53212/,A,0,1
53,045,532120,A,0,1
53,045,5322//,,21,3
53,045,53223/,,21,3
53,045,532230,,21,3
53,045,5323//,A,0,1
53,045,53231/,A,0,1
53,045,532310,A,0,1
53,045,5324//,A,0,2
53,045,53241/,A,0,2
53,045,532411,A,0,1
53,045,532412,A,0,1
53,045,54----,,280,61
53,045,541///,,280,61
53,045,5411//,,74,17
53,045,54111/,B,0,15
53,045,541110,B,0,15
53,045,54119/,B,0,2
53,045,541191,B,0,2
53,045,5412//,,54,14
53,045,54121/,,54,14
53,045,541211,,38,10
53,045,541213,A,0,2
53,045,541219,A,0,2
53,045,5413//,,25,9
53,045,54131/,A,0,1
53,045,541310,A,0,1
53,045,54133/,A,0,4
53,045,541330,A,0,4
53,045,54134/,A,0,1
53,045,541340,A,0,1
53,045,54137/,,15,3
53,045,541370,,15,3
53,045,5414//,A,0,1
53,045,54143/,A,0,1
53,045,541430,A,0,1
53,045,5415//,,5,3
53,045,54151/,,5,3
53,045,541511,A,0,1
53,045,541512,A,0,2
53,045,5416//,,89,8
53,045,54161/,B,0,7
53,045,541611,A,0,5
53,045,541612,A,0,1
53,045,541618,B,0,1
53,045,54162/,A,0,1
53,045,541620,A,0,1
53,045,5418//,A,0,2
53,045,54187/,A,0,1
53,045,541870,A,0,1
53,045,54189/,A,0,1
53,045,541890,A,0,1
53,045,5419//,,24,7
53,045,54192/,A,0,3
53,045,541921,A,0,3
53,045,54194/,A,0,3
53,045,541940,A,0,3
53,045,54199/,A,0,1
53,045,541990,A,0,1
53,045,55----,,75,3
53,045,551///,,75,3
53,045,5511//,,75,3
53,045,55111/,,75,3
53,045,551114,,75,3
53,045,56----,,114,44
53,045,561///,,89,40
53,045,5611//,A,0,1
53,045,56111/,A,0,1
53,045,561110,A,0,1
53,045,5614//,A,0,2
53,045,56143/,A,0,1
53,045,561431,A,0,1
53,045,56145/,A,0,1
53,045,561450,A,0,1
53,045,5615//,,10,5
53,045,56151/,A,0,4
53,045,561510,A,0,4
53,045,56159/,A,0,1
53,045,561591,A,0,1
53,045,5616//,,32,3
53,045,56161/,B,0,2
53,045,561612,B,0,2
53,045,56162/,A,0,1
53,045,561622,A,0,1
53,045,5617//,,40,26
53,045,56171/,A,0,1
53,045,561710,A,0,1
53,045,56172/,B,0,9
53,045,561720,B,0,9
53,045,56173/,A,0,16
53,045,561730,A,0,16
